Handle,Title,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Back type (product.metafields.shopify.back-type),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Dinnerware pieces included (product.metafields.shopify.dinnerware-pieces-included),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Mount/Stand features (product.metafields.shopify.mount-stand-features),Seat type (product.metafields.shopify.seat-type),Shape (product.metafields.shopify.shape),Tableware material (product.metafields.shopify.tableware-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
sleek-borders-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_3013.jpg?v=1748078701,5,Sleek Borders Dinner Set - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sleek-borders-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Untitled-1.jpg?v=1748078701,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sleek-borders-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_3012.jpg?v=1748078701,7,Sleek Borders Dinner Set - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sleek-borders-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_3011.jpg?v=1748078701,8,Sleek Borders Dinner Set - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sleek-borders-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_3008.jpg?v=1748078701,9,Sleek Borders Dinner Set - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mystic-fade-dinner-set,Mystic Fade Dinner Set,Dinnerware Sets,,TRUE,Select Your Serving Size,4 Person serving Dinner Set = 22 PCS,DS4#6002,0,shopify,0,deny,manual,5780,,TRUE,TRUE,,,,,DS4#6002,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Main-Photo-1.jpg?v=1730542265,1,Mystic Fade Dinner Set - Patex Studios,FALSE,,,5537,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Main-Photo-1.jpg?v=1730542265,kg,,,active
mystic-fade-dinner-set,,,,,,6 Person serving Dinner Set = 30 PCS,DS6#6002,0,shopify,0,deny,manual,7880,,TRUE,TRUE,,,,,DS6#6002,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_3006.jpg?v=1730542266,2,Mystic Fade Dinner Set - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Main-Photo-1.jpg?v=1730542265,kg,,,
mystic-fade-dinner-set,,,,,,8 Person serving Dinner Set = 43 PCS,DS8#6002,0,shopify,0,deny,manual,10499,,TRUE,TRUE,,,,,DS8#6002,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_3002.jpg?v=1730542266,3,Mystic Fade Dinner Set - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Main-Photo-1.jpg?v=1730542265,kg,,,
mystic-fade-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_2992.jpg?v=1730542266,4,Mystic Fade Dinner Set - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mystic-fade-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_2990.jpg?v=1730542266,5,Mystic Fade Dinner Set - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mystic-fade-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_2987.jpg?v=1730542266,6,Mystic Fade Dinner Set - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mystic-fade-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_2986.jpg?v=1730542266,7,Mystic Fade Dinner Set - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mystic-fade-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_2980.jpg?v=1730542266,8,Mystic Fade Dinner Set - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mystic-fade-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_2972.jpg?v=1730542266,9,Mystic Fade Dinner Set - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marble-muse-dinner-set,Marble Muse Dinner Set,Dinnerware Sets,,TRUE,Select Your Serving Size,4 Person serving Dinner Set = 22 PCS,DS4#6003,0,shopify,12,deny,manual,5780,,TRUE,TRUE,,,,,DS4#6003,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/lk.jpg?v=1730542236,1,Marble Muse Dinner Set - Patex Studios,FALSE,,,5537,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/lk.jpg?v=1730542236,kg,,,active
marble-muse-dinner-set,,,,,,6 Person serving Dinner Set = 30 PCS,DS6#6003,0,shopify,0,deny,manual,7880,,TRUE,TRUE,,,,,DS6#6003,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_3026.jpg?v=1730542236,2,Marble Muse Dinner Set - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/lk.jpg?v=1730542236,kg,,,
marble-muse-dinner-set,,,,,,8 Person serving Dinner Set = 43 PCS,DS8#6003,0,shopify,0,deny,manual,10499,,TRUE,TRUE,,,,,DS8#6003,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_3025.jpg?v=1730542236,3,Marble Muse Dinner Set - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/lk.jpg?v=1730542236,kg,,,
marble-muse-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_3023.jpg?v=1730542236,4,Marble Muse Dinner Set - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marble-muse-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_3022.jpg?v=1730542236,5,Marble Muse Dinner Set - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marble-muse-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_3021.jpg?v=1730542236,6,Marble Muse Dinner Set - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marble-muse-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_3019.jpg?v=1730542236,7,Marble Muse Dinner Set - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marble-muse-dinner-set,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_3017.jpg?v=1730542236,8,Marble Muse Dinner Set - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gothic-grace-dinner-set,Gothic Grace Dinner Set,Dinnerware Sets,,TRUE,Select Your Serving Size,4 Person serving Dinner Set = 22 PCS,DS4#6004,0,shopify,3,deny,manual,5780,,TRUE,TRUE,,,,,DS4#6004,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Main-Photo.jpg?v=1730542211,1,Gothic Grace Dinner Set - Patex Studios,FALSE,,,5537,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Main-Photo.jpg?v=1730542211,kg,,,active
gothic-grace-dinner-set,,,,,,6 Person serving Dinner Set = 30 PCS,DS6#6004,0,shopify,0,deny,manual,7880,,TRUE,TRUE,,,,,DS6#6004,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/IMG_3069.jpg?v=1730542211,2,Gothic Grace Dinner Set - Patex Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0910/2642/4090/files/Main-Photo.jpg?v=1730542211,kg,,,
